feedback_id,user_id,restaurant_id,feedback_text,submitted_on,feedback_type,priority_level,admin_response,response_date,is_resolved
FDBK25665,6645,Red_88026,"Great service, but room for improvement.",2024-11-26,Other,Low,Thank you for your feedback.,2024-11-26,True
FDBK25666,10642,Buffalo_60934,"Great service, but room for improvement.",2022-05-23,Other,Low,Thank you for your feedback.,2024-12-21,True
FDBK25667,11653,Texas_79367,"The service was too slow, please improve.",2024-03-16,Other,Low,,2024-03-16,True
FDBK25668,2800,P.F._60433,"Great service, but room for improvement.",2020-11-07,Complaint,Low,We are looking into this issue.,2022-11-25,True
FDBK25669,5040,Chipotle_89712,"The service was too slow, please improve.",2023-12-11,Complaint,High,Thank you for your feedback.,2023-12-11,True
FDBK25670,6196,The_74680,"The service was too slow, please improve.",2020-08-17,Other,High,We are looking into this issue.,2024-01-21,False
FDBK25671,5029,Outback_43595,"The service was too slow, please improve.",2021-04-23,Inquiry,Medium,,2021-04-23,True
FDBK25672,6840,Outback_64585,"The service was too slow, please improve.",2021-04-24,Suggestion,High,"Resolved, thank you for reaching out.",2021-04-24,False
FDBK25673,5677,Red_2816,"Great service, but room for improvement.",2023-02-09,Suggestion,Medium,,2023-08-20,False
FDBK25674,11618,Chili's_35189,"Exceptional experience, highly recommend!",2021-01-15,Other,Low,Thank you for your feedback.,2024-07-26,True
FDBK25675,5720,Olive_55471,"Exceptional experience, highly recommend!",2023-05-06,Other,Low,We are looking into this issue.,2023-11-21,True
FDBK25676,8311,P.F._61953,"Great service, but room for improvement.",2021-12-02,Praise,High,Thank you for your feedback.,2024-03-21,False
FDBK25677,8187,Red_59646,Loved the ambiance and the staff were friendly.,2024-02-22,Complaint,High,,2024-02-22,False
FDBK25678,2614,Red_70636,"Exceptional experience, highly recommend!",2021-01-03,Suggestion,Medium,,2024-04-25,False
FDBK25679,7301,Red_68286,"Exceptional experience, highly recommend!",2021-08-05,Suggestion,Low,"Resolved, thank you for reaching out.",2022-04-27,False
FDBK25680,2467,P.F._20323,"The service was too slow, please improve.",2023-06-20,Inquiry,Medium,Thank you for your feedback.,2023-06-20,False
FDBK25681,5271,Chipotle_39832,"The service was too slow, please improve.",2024-12-30,Complaint,High,We are looking into this issue.,2024-12-30,False
FDBK25682,9338,Panera_25378,"The service was too slow, please improve.",2023-06-07,Complaint,High,We are looking into this issue.,2023-06-07,True
FDBK25683,6180,Buffalo_65944,"Exceptional experience, highly recommend!",2023-04-07,Inquiry,High,"Resolved, thank you for reaching out.",2023-04-07,False
FDBK25684,9484,Outback_33935,"The service was too slow, please improve.",2024-02-17,Suggestion,Low,Thank you for your feedback.,2024-02-17,True
FDBK25685,9609,Texas_48147,Food quality was not as expected.,2023-10-26,Praise,High,Thank you for your feedback.,2023-10-26,True
FDBK25686,7533,Texas_31417,Loved the ambiance and the staff were friendly.,2020-09-21,Praise,High,,2022-10-13,True
FDBK25687,11089,Red_1876,"Great service, but room for improvement.",2020-05-29,Praise,Low,We are looking into this issue.,2021-02-09,False
FDBK25688,8373,Texas_35387,Loved the ambiance and the staff were friendly.,2023-01-06,Complaint,Low,We are looking into this issue.,2023-01-06,True
FDBK25689,11828,Chipotle_9932,"Great service, but room for improvement.",2021-06-01,Other,Medium,We are looking into this issue.,2024-04-19,True
FDBK25690,2473,Chipotle_29842,Food quality was not as expected.,2023-12-21,Suggestion,High,Thank you for your feedback.,2024-03-16,False
FDBK25691,3283,Panera_14938,"Great service, but room for improvement.",2022-09-09,Complaint,Medium,"Resolved, thank you for reaching out.",2024-05-02,True
FDBK25692,5555,Olive_60231,Loved the ambiance and the staff were friendly.,2020-04-26,Inquiry,High,Thank you for your feedback.,2022-03-30,True
FDBK25693,2312,Chili's_36889,Loved the ambiance and the staff were friendly.,2024-10-15,Complaint,High,We are looking into this issue.,2024-10-15,True
FDBK25694,9700,Outback_78405,"Great service, but room for improvement.",2022-11-24,Praise,High,,2022-11-24,False
FDBK25695,3116,Chili's_75159,"Great service, but room for improvement.",2024-03-08,Complaint,High,"Resolved, thank you for reaching out.",2024-03-08,True
FDBK25696,2792,Panera_42888,"Great service, but room for improvement.",2024-03-10,Inquiry,High,,2024-03-10,False
FDBK25697,9866,Chili's_51149,Loved the ambiance and the staff were friendly.,2022-09-08,Praise,Low,Thank you for your feedback.,2023-08-19,True
FDBK25698,7578,Red_98876,"The service was too slow, please improve.",2024-03-25,Complaint,Medium,We are looking into this issue.,2024-03-25,True
FDBK25699,5884,Chipotle_65042,Loved the ambiance and the staff were friendly.,2021-03-03,Other,Medium,Thank you for your feedback.,2021-07-02,True
FDBK25700,5287,Chipotle_72472,"Great service, but room for improvement.",2024-04-25,Praise,Medium,"Resolved, thank you for reaching out.",2024-11-21,True
FDBK25701,8420,Buffalo_17074,"Exceptional experience, highly recommend!",2021-10-18,Other,Low,"Resolved, thank you for reaching out.",2023-06-08,False
FDBK25702,9435,Panera_90288,Loved the ambiance and the staff were friendly.,2023-01-11,Praise,Low,"Resolved, thank you for reaching out.",2024-10-25,True
FDBK25703,5882,Olive_90461,"The service was too slow, please improve.",2024-03-05,Complaint,Low,"Resolved, thank you for reaching out.",2024-03-05,True
FDBK25704,10027,Texas_92997,"Great service, but room for improvement.",2022-01-18,Complaint,Medium,We are looking into this issue.,2023-09-15,True
FDBK25705,6912,Chipotle_82812,"Great service, but room for improvement.",2020-12-19,Praise,High,,2020-12-19,False
FDBK25706,11925,Texas_94947,"The service was too slow, please improve.",2023-08-28,Other,Medium,,2024-06-06,False
FDBK25707,5830,Chipotle_18792,"Exceptional experience, highly recommend!",2022-07-09,Other,Medium,"Resolved, thank you for reaching out.",2022-07-09,False
FDBK25708,7974,Buffalo_43774,Food quality was not as expected.,2022-02-28,Suggestion,Medium,,2022-02-28,False
FDBK25709,11621,Outback_1045,Food quality was not as expected.,2024-03-24,Complaint,High,Thank you for your feedback.,2024-03-24,True
FDBK25710,5548,Chili's_9859,"Exceptional experience, highly recommend!",2020-11-27,Other,Low,"Resolved, thank you for reaching out.",2021-06-07,True
FDBK25711,9692,The_15090,Food quality was not as expected.,2024-06-10,Inquiry,Low,"Resolved, thank you for reaching out.",2024-06-10,False
FDBK25712,2194,Chipotle_38542,"Exceptional experience, highly recommend!",2023-01-29,Suggestion,Medium,"Resolved, thank you for reaching out.",2023-01-29,False
FDBK25713,2835,Buffalo_54964,"The service was too slow, please improve.",2023-09-27,Suggestion,Low,,2023-09-27,True
FDBK25714,7617,Texas_84877,"Great service, but room for improvement.",2023-07-02,Suggestion,High,,2023-07-02,True
FDBK25715,6456,The_79180,"The service was too slow, please improve.",2020-03-24,Inquiry,Medium,,2021-07-23,False
FDBK25716,2714,Buffalo_87704,"Exceptional experience, highly recommend!",2021-04-08,Other,High,"Resolved, thank you for reaching out.",2021-10-01,False
FDBK25717,3885,Texas_18687,"The service was too slow, please improve.",2022-10-17,Suggestion,High,We are looking into this issue.,2022-10-17,False
FDBK25718,4726,Olive_29151,"The service was too slow, please improve.",2021-09-28,Inquiry,Low,"Resolved, thank you for reaching out.",2021-09-28,True
FDBK25719,7338,Olive_89591,Food quality was not as expected.,2021-07-22,Inquiry,High,"Resolved, thank you for reaching out.",2023-12-26,False
FDBK25720,2485,Buffalo_67494,"Exceptional experience, highly recommend!",2024-07-22,Inquiry,Low,We are looking into this issue.,2024-07-22,False
FDBK25721,6117,The_92280,Food quality was not as expected.,2023-10-09,Other,Medium,"Resolved, thank you for reaching out.",2023-10-09,False
FDBK25722,3447,The_14080,Loved the ambiance and the staff were friendly.,2021-01-22,Other,Medium,We are looking into this issue.,2021-01-22,True
FDBK25723,8784,Chipotle_27122,"Great service, but room for improvement.",2022-08-05,Other,Medium,"Resolved, thank you for reaching out.",2022-08-05,False
FDBK25724,6896,Outback_23335,"Great service, but room for improvement.",2022-03-18,Inquiry,Low,Thank you for your feedback.,2024-12-05,True
FDBK25725,7980,Buffalo_2484,"Exceptional experience, highly recommend!",2023-11-11,Inquiry,High,We are looking into this issue.,2023-11-11,False
FDBK25726,2934,Texas_18497,Loved the ambiance and the staff were friendly.,2023-09-11,Inquiry,Low,Thank you for your feedback.,2023-09-11,False
FDBK25727,6590,Chili's_83799,"The service was too slow, please improve.",2020-03-28,Inquiry,Low,We are looking into this issue.,2022-09-09,True
FDBK25728,8150,Chili's_69259,"The service was too slow, please improve.",2021-07-05,Praise,Medium,Thank you for your feedback.,2023-12-27,True
FDBK25729,7125,The_1000,"Great service, but room for improvement.",2024-09-27,Inquiry,High,We are looking into this issue.,2024-09-27,True
FDBK25730,2377,Texas_67507,"Great service, but room for improvement.",2022-12-19,Suggestion,Low,,2023-01-10,True
FDBK25731,8043,P.F._93073,"The service was too slow, please improve.",2022-01-23,Inquiry,Medium,"Resolved, thank you for reaching out.",2022-02-19,False
FDBK25732,8069,Texas_37747,"Great service, but room for improvement.",2023-09-03,Complaint,Medium,,2023-09-03,False
FDBK25733,4351,Red_42396,Loved the ambiance and the staff were friendly.,2024-01-20,Complaint,Low,We are looking into this issue.,2024-01-20,False
FDBK25734,3714,Texas_49747,Food quality was not as expected.,2023-04-28,Other,Low,We are looking into this issue.,2024-08-04,True
FDBK25735,10885,Texas_10347,"Exceptional experience, highly recommend!",2021-05-07,Suggestion,High,,2021-05-07,True
FDBK25736,2873,Buffalo_30454,"Great service, but room for improvement.",2021-11-05,Complaint,Low,,2021-11-05,True
FDBK25737,7452,Outback_80355,"Great service, but room for improvement.",2022-05-09,Other,High,"Resolved, thank you for reaching out.",2023-08-10,False
FDBK25738,4116,Red_57146,Food quality was not as expected.,2022-10-21,Other,High,,2022-10-21,True
FDBK25739,11214,Olive_51011,Food quality was not as expected.,2023-08-15,Suggestion,Medium,,2023-08-15,False
FDBK25740,4447,Chili's_11359,"Exceptional experience, highly recommend!",2022-10-27,Other,Low,Thank you for your feedback.,2024-09-14,True
FDBK25741,10593,Panera_72698,Loved the ambiance and the staff were friendly.,2024-10-12,Other,High,Thank you for your feedback.,2024-10-12,True
FDBK25742,11509,Panera_15168,"Exceptional experience, highly recommend!",2022-07-20,Praise,High,Thank you for your feedback.,2024-03-09,True
FDBK25743,9382,P.F._1423,Food quality was not as expected.,2023-04-15,Praise,Low,"Resolved, thank you for reaching out.",2023-04-15,True
FDBK25744,7598,Chipotle_45102,Food quality was not as expected.,2021-03-29,Suggestion,Medium,,2021-03-29,True
FDBK25745,11629,P.F._73993,Food quality was not as expected.,2020-06-08,Inquiry,Medium,,2022-09-05,True
FDBK25746,6506,Buffalo_72484,"The service was too slow, please improve.",2021-02-08,Inquiry,High,,2021-02-08,False
FDBK25747,9761,P.F._37033,Loved the ambiance and the staff were friendly.,2024-10-31,Praise,Medium,,2024-10-31,False
FDBK25748,10915,Olive_58791,"Great service, but room for improvement.",2024-07-28,Inquiry,Medium,,2024-07-28,True
FDBK25749,4684,Red_92316,Food quality was not as expected.,2020-07-10,Suggestion,Low,,2021-01-10,False
FDBK25750,6412,Chipotle_44692,Food quality was not as expected.,2020-09-30,Other,Medium,Thank you for your feedback.,2021-09-03,True
FDBK25751,3046,Texas_55977,"Exceptional experience, highly recommend!",2021-07-03,Praise,Medium,,2022-11-08,False
FDBK25752,7154,Chipotle_29892,"The service was too slow, please improve.",2020-12-07,Inquiry,High,Thank you for your feedback.,2020-12-07,False
FDBK25753,4174,Red_76496,Food quality was not as expected.,2023-07-25,Suggestion,Low,"Resolved, thank you for reaching out.",2023-07-25,True
FDBK25754,7909,P.F._33,Food quality was not as expected.,2023-10-16,Suggestion,Medium,,2024-12-07,False
FDBK25755,9423,Buffalo_7654,Loved the ambiance and the staff were friendly.,2023-07-01,Other,High,"Resolved, thank you for reaching out.",2023-07-01,True
FDBK25756,5174,Texas_94537,Loved the ambiance and the staff were friendly.,2023-08-17,Suggestion,High,"Resolved, thank you for reaching out.",2024-10-27,True
FDBK25757,8175,Chipotle_46612,Food quality was not as expected.,2021-03-13,Complaint,Medium,Thank you for your feedback.,2021-03-13,False
FDBK25758,4893,Panera_9428,"Exceptional experience, highly recommend!",2024-10-03,Inquiry,High,Thank you for your feedback.,2024-10-03,False
FDBK25759,2720,Texas_45567,Food quality was not as expected.,2022-10-29,Other,Medium,,2022-10-29,True
FDBK25760,2267,The_5270,"Exceptional experience, highly recommend!",2024-12-20,Inquiry,Low,,2024-12-20,False
FDBK25761,4372,Outback_63405,"Exceptional experience, highly recommend!",2020-03-30,Complaint,High,"Resolved, thank you for reaching out.",2020-09-16,False
FDBK25762,11302,Outback_49425,Loved the ambiance and the staff were friendly.,2020-05-09,Inquiry,High,,2021-01-27,False
FDBK25763,9618,Panera_14828,Loved the ambiance and the staff were friendly.,2022-04-19,Suggestion,High,Thank you for your feedback.,2022-12-24,False
FDBK25764,11695,Texas_1037,Food quality was not as expected.,2024-09-08,Other,Medium,We are looking into this issue.,2024-09-08,False
FDBK25765,5544,Buffalo_88574,Loved the ambiance and the staff were friendly.,2022-06-22,Praise,Medium,,2023-05-23,False
FDBK25766,7938,Panera_80048,"Great service, but room for improvement.",2023-04-25,Other,Low,We are looking into this issue.,2023-04-25,False
FDBK25767,10837,P.F._4303,"The service was too slow, please improve.",2022-05-24,Praise,High,We are looking into this issue.,2022-05-24,False
FDBK25768,11071,P.F._32093,"Exceptional experience, highly recommend!",2024-12-20,Praise,High,,2024-12-20,False
FDBK25769,10528,Texas_43497,Loved the ambiance and the staff were friendly.,2023-11-22,Other,Medium,,2023-11-22,True
FDBK25770,9486,Red_25646,"The service was too slow, please improve.",2021-03-16,Inquiry,High,Thank you for your feedback.,2023-03-20,False
FDBK25771,8569,Olive_19361,"Great service, but room for improvement.",2021-09-10,Other,High,,2024-08-17,True
FDBK25772,11285,Chili's_3719,"Great service, but room for improvement.",2021-07-09,Complaint,Low,"Resolved, thank you for reaching out.",2021-07-09,True
FDBK25773,8510,Chipotle_21922,Food quality was not as expected.,2021-11-16,Praise,Medium,"Resolved, thank you for reaching out.",2022-05-15,True
FDBK25774,2655,Outback_43015,Loved the ambiance and the staff were friendly.,2023-12-07,Other,Low,We are looking into this issue.,2023-12-07,True
FDBK25775,6353,P.F._76713,"Great service, but room for improvement.",2020-08-15,Suggestion,High,We are looking into this issue.,2021-03-19,True
FDBK25776,3026,Red_14676,Loved the ambiance and the staff were friendly.,2022-09-21,Other,Low,"Resolved, thank you for reaching out.",2022-09-21,False
FDBK25777,11406,Buffalo_98154,Food quality was not as expected.,2024-12-27,Suggestion,Low,"Resolved, thank you for reaching out.",2024-12-27,False
FDBK25778,11894,Red_38036,"Exceptional experience, highly recommend!",2024-02-03,Complaint,Medium,"Resolved, thank you for reaching out.",2024-02-03,True
FDBK25779,3068,Olive_96441,"The service was too slow, please improve.",2024-10-19,Praise,Low,Thank you for your feedback.,2024-10-19,True
